time_utc,5.56x45mm M995,6.8x51mm Hybrid,7.62x39mm AP,7.62x51mm M62,7.62x54R BT,9x19mm PBP,9x39mm BP
2025-09-17 12:00:00+00:00,,,,,,,
2025-09-17 13:00:00+00:00,,,,,,,
2025-09-17 14:00:00+00:00,,,,,,,
2025-09-17 15:00:00+00:00,,,,,,,
2025-09-17 16:00:00+00:00,,,,,,,
2025-09-17 17:00:00+00:00,,,,,,,
2025-09-17 18:00:00+00:00,,,,,,,
2025-09-17 19:00:00+00:00,-0.17202064941604633,0.05626498374995473,-0.30673818290852845,-0.046503561199369874,-0.1393437902884305,0.014563129029135598,0.3246001077890534
2025-09-17 20:00:00+00:00,-0.20680868367715943,0.07148686304150197,-0.3423599192685978,-0.0347584911784373,-0.17685251063454493,0.015947275150595942,0.3680155297754964
2025-09-17 21:00:00+00:00,-0.23828217731074797,0.07705115402186773,-0.37702752029252345,-0.02375252564443633,-0.21716578478650383,0.017256908441005595,0.4091261522585269
2025-09-17 22:00:00+00:00,-0.26689387433721756,0.04731767609607642,-0.4076564754680754,-0.021825650110093138,-0.24727537876097036,0.018499520485329563,0.43085170708716936
2025-09-17 23:00:00+00:00,-0.29479162153171207,-0.008570947269346266,-0.43433973508319235,-0.03725002437502321,-0.27660596955884653,0.02354621484766974,0.4273293665970833
2025-09-18 00:00:00+00:00,-0.3202301077571061,-0.06535584961789714,-0.4608479792192062,-0.05992874636711652,-0.3087024504876715,0.028309865220309146,0.408391103670638
2025-09-18 01:00:00+00:00,-0.34352223051640307,-0.1149207627892516,-0.48233316898076745,-0.08107936783208984,-0.3326935039027574,0.032819169132987616,0.39068191855725704
2025-09-18 02:00:00+00:00,-0.3649297517814485,-0.15860176576099932,-0.5039346486378393,-0.10813676032889014,-0.35928441628983004,0.04057942778015666,0.3842551845819446
2025-09-18 03:00:00+00:00,-0.384673372359024,-0.19741647267333742,-0.5216048449843464,-0.13322478545716326,-0.3792642295551963,0.047942747901206555,0.3782796071531986
2025-09-18 04:00:00+00:00,-0.4029405068852173,-0.23215537568882286,-0.5395504510940566,-0.1627411892258669,-0.3977467327854409,0.05821546544069843,0.3727074606607953
2025-09-18 05:00:00+00:00,-0.41756111976147436,-0.25530294674895154,-0.5538973733910519,-0.18121246275110886,-0.4153268307715993,0.0694049180755948,0.3794342808908403
2025-09-18 06:00:00+00:00,-0.4334734020435351,-0.2804977086611796,-0.570267906552368,-0.19552833144908388,-0.43466121153777965,0.09365187010482606,0.39608469732798673
2025-09-18 07:00:00+00:00,-0.44831255792863045,-0.3036900037168061,-0.5840842727553983,-0.2090804176913959,-0.4524884425443424,0.1216827734012748,0.4141894419965356
2025-09-18 08:00:00+00:00,-0.4621839249625698,-0.3251101451788692,-0.5979068193979947,-0.22193167828684476,-0.4659620328521266,0.15007118206262243,0.4309908676702751
2025-09-18 09:00:00+00:00,-0.4751794529086471,-0.3449543349707669,-0.6096526949310713,-0.23413801807838702,-0.4814431317696463,0.1784700976479217,0.446624845534221
2025-09-18 10:00:00+00:00,-0.4873797706085938,-0.3633907692434967,-0.6214832151402009,-0.2403388620757192,-0.4958388715298087,0.20656482120750663,0.4590693252505634
2025-09-18 11:00:00+00:00,-0.49885588048773255,-0.3805644748453186,-0.6330578847755531,-0.24630136721001802,-0.5092597265126868,0.23408089263538578,0.4684901148202599
2025-09-18 12:00:00+00:00,-0.509670556858621,-0.3966011747996191,-0.6423930886584661,-0.25204077757258886,-0.521801645517861,0.25928202864716565,0.4774435192768262
2025-09-18 13:00:00+00:00,-0.5183650286851741,-0.40912927248185765,-0.6494902724677416,-0.2570502396308296,-0.531508009324875,0.27953031073416634,0.48653240424885486
2025-09-18 14:00:00+00:00,-0.5280856740701241,-0.4233303600628111,-0.6577789104680666,-0.26240268482236256,-0.5426324613818251,0.3035446763354717,0.4966709353008012
2025-09-18 15:00:00+00:00,-0.5359038955506309,-0.43442165006706396,-0.6643475391935107,-0.2670851099630549,-0.5512381821640345,0.32281306940505855,0.5048573866609783
2025-09-18 16:00:00+00:00,-0.5446892729692244,-0.4470886553938875,-0.6717267733126185,-0.2720919467020206,-0.5611750409209592,0.31586705669939613,0.5140333254059078
2025-09-18 17:00:00+00:00,-0.5534231153954315,-0.45803367544726936,-0.6780554095016104,-0.27672353532328825,-0.5697389451897762,0.3099307757152626,0.5221304680147572
2025-09-18 18:00:00+00:00,-0.560757628380756,-0.46840499079852665,-0.6844634181938667,-0.2812119249858492,-0.5778590231247442,0.3021999429816297,0.5311220449373314
2025-09-18 19:00:00+00:00,-0.5677580811934136,-0.4764738881626786,-0.6905313572373957,-0.28114160834046614,-0.5855690626199144,0.2947295168277367,0.5413064223477623
2025-09-18 20:00:00+00:00,-0.5744467896399292,-0.4821114313723163,-0.6959154285196784,-0.27632919986227844,-0.5928994919569125,0.2894394636028348,0.5505496197688573
2025-09-18 21:00:00+00:00,-0.5808441250788962,-0.4823564505269552,-0.7010441465718782,-0.2666020149695313,-0.5998777889541108,0.2861681594906294,0.559372934886887
2025-09-18 22:00:00+00:00,-0.5869687216983699,-0.4877153121635782,-0.7062689775054123,-0.25719206329798244,-0.6065288315135072,0.2830061606238783,0.5677078643414172
2025-09-18 23:00:00+00:00,-0.5933059957669934,-0.49720460213616946,-0.7113984336556374,-0.2573617092868307,-0.6135041611240089,0.27948655097734515,0.5681578686205073
2025-09-19 00:00:00+00:00,-0.5993696122489198,-0.5076035316209409,-0.7162863952749512,-0.26612399044103857,-0.6201474774187143,0.2779516553752469,0.5586327389092506
2025-09-19 01:00:00+00:00,-0.6051769586596263,-0.5174375894748882,-0.720949527041828,-0.27455907040765737,-0.6264819435536702,0.2764803214892665,0.5522153366767606
2025-09-19 02:00:00+00:00,-0.6107439771474251,-0.5267523508098501,-0.725835320723746,-0.2861668026997511,-0.6325286161831293,0.2750687232378269,0.5460180754846735
2025-09-19 03:00:00+00:00,-0.6169111865097076,-0.5355885401009169,-0.7304904026667466,-0.29726317245670014,-0.6383066796840773,0.27371333718292845,0.5400290079106589
2025-09-19 04:00:00+00:00,-0.6228089244592296,-0.543982668952594,-0.7345292951157603,-0.3078812476951557,-0.6446795039457771,0.2741100980468862,0.5342370729645785
2025-09-19 05:00:00+00:00,-0.628454483446379,-0.5519675745385749,-0.738783513517739,-0.31805130498086637,-0.6499340266521244,0.2761268903032647,0.5352693612671912
2025-09-19 06:00:00+00:00,-0.6338637066394914,-0.5595728765073213,-0.7428500407264104,-0.3247571548065154,-0.6557494796888698,0.2780987480111812,0.5420333597562148
2025-09-19 07:00:00+00:00,-0.6385460820284641,-0.565995518476796,-0.7462397871203299,-0.33076600801752487,-0.660087984065882,0.2813663940199102,0.5485920608522943
2025-09-19 08:00:00+00:00,-0.643540927523895,-0.5729485097184184,-0.7499828208541173,-0.33370954445308776,-0.6647102640080541,0.2861502644161525,0.5556485262679469
2025-09-19 09:00:00+00:00,-0.6483388226090887,-0.5801977002860248,-0.753570859864271,-0.3365809729235296,-0.6691522973657987,0.29463602135634187,0.5623990408801572
2025-09-19 10:00:00+00:00,-0.6534448410794237,-0.5865243601942012,-0.7570133711360777,-0.3393831039667194,-0.6734244269593371,0.3039377479253305,0.567091850751043
2025-09-19 11:00:00+00:00,-0.658653925462244,-0.5925837422926523,-0.7603190633200646,-0.342118594018996,-0.6781794673164517,0.3139049707672085,0.5716272268792939
2025-09-19 12:00:00+00:00,-0.662813210370763,-0.5983761587580971,-0.7626255715071149,-0.34401088350915476,-0.6809770793973767,0.3235194219132442,0.5746455152262058
2025-09-19 13:00:00+00:00,-0.6664559626359505,-0.6033597897331799,-0.764881188147522,-0.34581016920744123,-0.6842188348366265,0.33416266637111214,0.5763699958934945
2025-09-19 14:00:00+00:00,-0.6701887804454518,-0.6081002846227009,-0.7672679011400877,-0.34751841761758984,-0.6865845671862989,0.3449855760727365,0.5796283242849857
2025-09-19 15:00:00+00:00,-0.6741728460127334,-0.612621224030358,-0.7695876017169048,-0.34921430542764686,-0.6897619491076605,0.35582476653789263,0.5836831283076017
2025-09-19 16:00:00+00:00,-0.6771802950602539,-0.6169249200995796,-0.7717246630125739,-0.3508235130509093,-0.6923584026590459,0.3523538577918454,0.5887663832647663
2025-09-19 17:00:00+00:00,-0.6789770346318407,-0.6194552670244949,-0.7729305671314178,-0.35088990206781173,-0.6940854766690877,0.345932230066126,0.59193040688451
2025-09-19 18:00:00+00:00,-0.6811872388546408,-0.6181769212389167,-0.7745047014898544,-0.34457840211880864,-0.6961145735468397,0.3363466713673121,0.5978636504456595
2025-09-19 19:00:00+00:00,-0.682738607514163,-0.615666461557149,-0.7755668401327239,-0.3353456427211027,-0.6977119196419612,0.33022800420294574,0.6052524390602685
2025-09-19 20:00:00+00:00,-0.6848485881713507,-0.6105409237784923,-0.7769983459336761,-0.3266778067394152,-0.6995323505879871,0.32353267469994124,0.61316006671574
2025-09-19 21:00:00+00:00,-0.6867027084039641,-0.6058053604760533,-0.7782682601849487,-0.3157873474515098,-0.7012556004938852,0.3168226864895056,0.6200058285686965
2025-09-19 22:00:00+00:00,-0.6884420848600515,-0.6025684089857601,-0.77943833370894,-0.30487346249735664,-0.7027012390557059,0.31009435415409675,0.6228561727442573
2025-09-19 23:00:00+00:00,-0.6917181142652586,-0.6054389231192662,-0.7813616998385909,-0.3016915973713839,-0.7045880969369976,0.30377242757915685,0.6229832983646991
2025-09-20 00:00:00+00:00,-0.6943759161673826,-0.6091776485089132,-0.7827654678373253,-0.30308646905245906,-0.7063705662321424,0.29831847802301853,0.6211488338283137
2025-09-20 01:00:00+00:00,-0.6969585120721523,-0.6136508090180135,-0.7843054261997755,-0.30452350547500306,-0.7081856234286072,0.29327133519269416,0.6166211455627655
2025-09-20 02:00:00+00:00,-0.6997535968262208,-0.6180024444050732,-0.7859640545922475,-0.3058734056988827,-0.7099043492117677,0.28997835632535873,0.6141785394495592
2025-09-20 03:00:00+00:00,-0.7020904141462202,-0.6222378063111915,-0.7874504202270114,-0.30713750240585913,-0.7115297653851629,0.2866696114426858,0.6123313121836067
2025-09-20 04:00:00+00:00,-0.7043121559174653,-0.6263618764839574,-0.7889619544155319,-0.3083170357238327,-0.7134859017280788,0.28457605813413217,0.6104331914698938
2025-09-20 05:00:00+00:00,-0.7062332504710158,-0.6303793853569437,-0.790500639761363,-0.309413157077885,-0.7149216947618785,0.28297414404000193,0.6106650449105713
2025-09-20 06:00:00+00:00,-0.7080037686189764,-0.6332785000421581,-0.7918794515368175,-0.31042693271517585,-0.7175422947230282,0.2824989640398414,0.6134681720685538
2025-09-20 07:00:00+00:00,-0.7090695507646204,-0.6344897463030064,-0.7924120669176901,-0.3082395363361278,-0.7184709465069076,0.2836030375316892,0.6166640503087655
2025-09-20 08:00:00+00:00,-0.7092333334892555,-0.6343892434214178,-0.7931531460997822,-0.30319859381052033,-0.7178853253687926,0.28688100348899226,0.6199664231892118
2025-09-20 09:00:00+00:00,-0.7090979079744308,-0.6335462417573365,-0.7931718748698922,-0.2957574490392348,-0.7176447067186699,0.29128173445704186,0.6220589972709228
2025-09-20 10:00:00+00:00,-0.709623879122822,-0.6334432363381785,-0.7937411838824466,-0.2877396895786745,-0.7175520894656993,0.297598114324218,0.6239497757382712
2025-09-20 11:00:00+00:00,-0.7105829532183751,-0.6342613939139661,-0.7940454658187598,-0.28228820126174636,-0.7176791510808606,0.30261563499699623,0.6248822263053617
2025-09-20 12:00:00+00:00,-0.7119104006106223,-0.6350045853039314,-0.7945129902562313,-0.27688657984320236,-0.7177130811172235,0.310042150643005,0.6256894829363625
2025-09-20 13:00:00+00:00,-0.7126321634522289,-0.635704249835758,-0.7949155280376329,-0.27166190229200554,-0.7180448408626292,0.31757618169879914,0.6266364038811726
2025-09-20 14:00:00+00:00,-0.7132597106506444,-0.6363313623794833,-0.7954325884393129,-0.26950734915782526,-0.7185314575201456,0.3257913608897408,0.6279041241138882
2025-09-20 15:00:00+00:00,-0.7137942873337411,-0.6368866687600143,-0.7958144102542406,-0.26433592889228963,-0.718947933698449,0.3342294974261917,0.6293330458170497
2025-09-20 16:00:00+00:00,-0.7142369486426783,-0.6380689330949414,-0.7782818150763026,-0.2711414676453835,-0.7078775487390973,0.3275898259288876,0.6201065503903983
2025-09-20 17:00:00+00:00,-0.7133763861274505,-0.6379183752581712,-0.777642499610849,-0.2653336065950879,-0.7072022604800018,0.32077480579443274,0.6198724030945154
2025-09-20 18:00:00+00:00,-0.713626168304365,-0.6343799167160133,-0.7778373674520549,-0.259029137057909,-0.7078617073211321,0.31284614195787436,0.6224133641486215
2025-09-20 19:00:00+00:00,-0.8551335127115837,-0.7552749760931303,-0.9017130495213552,-0.34135189000364013,-0.8803349755660768,0.38558975225103975,0.688064918474779
2025-09-20 20:00:00+00:00,-0.8555663480964609,-0.7439277236567291,-0.9018466249307682,-0.33287191788719683,-0.8817536163457553,0.3784140601278236,0.6904999887624267
2025-09-20 21:00:00+00:00,-0.8558021027745712,-0.7297517421454438,-0.9019153054039523,-0.32327603762053186,-0.8822185236006655,0.37123065610221234,0.6954419193163182
2025-09-20 22:00:00+00:00,-0.8554990648295855,-0.7211850642434054,-0.9021069680605063,-0.31444211729300625,-0.882275195451738,0.36403629716259284,0.6963620001772917
2025-09-20 23:00:00+00:00,-0.8551849136399597,-0.7169615193877914,-0.9025098729470632,-0.30578751716846714,-0.8828503005836782,0.3569971326644131,0.6949361531241924
2025-09-21 00:00:00+00:00,-0.855433386059667,-0.7167938016741885,-0.9027017497046338,-0.2995843964620619,-0.8832482674967274,0.3503355863475412,0.6907101884163327
2025-09-21 01:00:00+00:00,-0.8556688799717687,-0.7166909491919321,-0.9029206044427086,-0.2966026635493493,-0.8838365956596045,0.34432697361709325,0.6864161010250289
2025-09-21 02:00:00+00:00,-0.8558581901951098,-0.7180654687142206,-0.9030094554713441,-0.293597708465752,-0.8837871647054842,0.33949296281363184,0.6820487894084724
2025-09-21 03:00:00+00:00,-0.8562526752755008,-0.7190574037923604,-0.9031906188852484,-0.2928508945803134,-0.8846655475810754,0.3349549764403817,0.6794965968847386
2025-09-21 04:00:00+00:00,-0.8562380505972905,-0.7228882953681356,-0.9029734496701232,-0.29203682815359555,-0.883684905866432,0.33152868662702306,0.6747814998746836
2025-09-21 05:00:00+00:00,-0.855826734580844,-0.7241909302182877,-0.902881289843008,-0.28878884789333703,-0.8828021233643873,0.32836917376807595,0.6729738598463948
2025-09-21 06:00:00+00:00,-0.8555870887622015,-0.7234205768869022,-0.9024749160962054,-0.2853534395964681,-0.8822983240817325,0.3271829552565958,0.6743450327309465
2025-09-21 07:00:00+00:00,-0.8547968219118917,-0.7207083470478496,-0.9020298244018586,-0.2788449281830454,-0.8821255177619173,0.32816183801046883,0.6779573148846749
2025-09-21 08:00:00+00:00,-0.854034682078598,-0.7165377788147902,-0.9015449991429224,-0.2692159319431665,-0.8821175274096464,0.3291235589881221,0.6814948021697682
2025-09-21 09:00:00+00:00,-0.8522938073093498,-0.7122547005490276,-0.9010193183767664,-0.25947398310674497,-0.8819178904249407,0.3324585536755987,0.6849632062781396
2025-09-21 10:00:00+00:00,-0.8508845084180785,-0.7082344262507212,-0.9006852466454591,-0.25016962483067245,-0.8813373427980618,0.3367453611983739,0.6857499037249086
2025-09-21 11:00:00+00:00,-0.8494694716785084,-0.7060651033303637,-0.9006118824554067,-0.24076144414047507,-0.8809251816355921,0.34160526687051374,0.6856728199213864
2025-09-21 12:00:00+00:00,-0.8478850140586648,-0.7024815512855499,-0.9003124727647963,-0.23124299789260716,-0.8804813179503501,0.34693391268445317,0.6854992624405566
2025-09-21 13:00:00+00:00,-0.8466013000284313,-0.6990560416042944,-0.9001274039102724,-0.2222257146283552,-0.8800283376722302,0.35234113484151913,0.6853467937641625
2025-09-21 14:00:00+00:00,-0.8459904569769617,-0.6955627251469323,-0.8997654532060165,-0.21310834389304506,-0.8800803720384299,0.3587544091726626,0.6851006061175394
2025-09-21 15:00:00+00:00,-0.8451097514050817,-0.691997877258728,-0.8998555185566262,-0.20669732423437326,-0.8801278198339951,0.3650295578727021,0.6854115095997332
2025-09-21 16:00:00+00:00,-0.843591794850823,-0.6887477753779495,-0.8994018738359124,-0.1980116698081536,-0.8801463787673237,0.35513493455989903,0.685135308043392
2025-09-21 17:00:00+00:00,-0.8392642104293453,-0.6821444134448716,-0.8988255551318229,-0.18920438643405943,-0.880165979136145,0.3444764505228027,0.6857527618042888
2025-09-21 18:00:00+00:00,-0.8317953186667998,-0.6701699326941073,-0.8982772768551447,-0.18026991843109247,-0.8801894808530352,0.33267529403863305,0.6870744715117081
2025-09-21 19:00:00+00:00,-0.8242298740586723,-0.6519869540446208,-0.8978538022027092,-0.1683563301493453,-0.8795264542564124,0.3210864661570276,0.6869826905072808
2025-09-21 20:00:00+00:00,-0.8165609756486178,-0.6301134568993988,-0.8972361308112861,-0.1561172916746094,-0.8788232384189277,0.31024377830677746,0.6893922894344063
2025-09-21 21:00:00+00:00,-0.8076133241246741,-0.6082888455695272,-0.8965810785451109,-0.1435368088954417,-0.8788001285083312,0.30030985177794595,0.6915742971857205
2025-09-21 22:00:00+00:00,-0.8011845405143203,-0.5961182497033348,-0.8958873526765311,-0.13059793730561825,-0.8787903382054338,0.28846178171276193,0.6903773962010397
2025-09-21 23:00:00+00:00,-0.7964650513333994,-0.5910405093668165,-0.8952215365396189,-0.12251220503894324,-0.8788194077296235,0.2774190508578862,0.686032642739758
2025-09-22 00:00:00+00:00,-0.792165299108599,-0.5991958068291849,-0.8941514252249451,-0.12404491677063398,-0.8770192201741558,0.26156770449147876,0.6736871041298109
2025-09-22 01:00:00+00:00,-0.7884978908536462,-0.5998110449866423,-0.892837497298378,-0.1253659966312411,-0.8751973597062443,0.24923132425819747,0.6633320600436096
2025-09-22 02:00:00+00:00,-0.7846892361499556,-0.6000601741919064,-0.8915165255971611,-0.1265759364973776,-0.8736255027218568,0.2372528135904504,0.6537791670129633
2025-09-22 03:00:00+00:00,-0.7807890596586318,-0.6003147764853307,-0.8904549276810522,-0.12774423095743154,-0.8717981373594706,0.22501973498781366,0.6469919726204051
2025-09-22 04:00:00+00:00,-0.7760502249537489,-0.6005775166322079,-0.8889834462716445,-0.1288717191491148,-0.8698628537295763,0.21404094593825018,0.6408864773654227
2025-09-22 05:00:00+00:00,-0.7713795119539933,-0.599347988426438,-0.8876166096430961,-0.12989495346726387,-0.8681703882129185,0.20434480579579795,0.6349764145763622
2025-09-22 06:00:00+00:00,-0.7665522062529475,-0.5945537557473788,-0.8861845475255302,-0.1308749133963415,-0.8669201298306428,0.19592957955932105,0.63282603836068
2025-09-22 07:00:00+00:00,-0.7611359291900082,-0.5834227938587296,-0.8848472328797627,-0.1206470771069892,-0.8656280084543218,0.18737446333743127,0.6316277240887921
2025-09-22 08:00:00+00:00,-0.7549080563600424,-0.5736862257230173,-0.8836490180378648,-0.10866309966866707,-0.8641952002059596,0.17998881520285445,0.630324373587829
2025-09-22 09:00:00+00:00,-0.7484361177027111,-0.5626902299602564,-0.8822947545554078,-0.09232734736099554,-0.8627517309344076,0.17244998859052083,0.6300920820002204
2025-09-22 10:00:00+00:00,-0.7417010143547219,-0.5523780656972167,-0.8808656426023912,-0.07970665195771423,-0.8611640057583659,0.16475045701416904,0.6284799060769957
2025-09-22 11:00:00+00:00,-0.7350516557486885,-0.5417829689048684,-0.8797020932851634,-0.0668074021068787,-0.8594960593642869,0.159169082563708,0.6254298911888179
2025-09-22 12:00:00+00:00,-0.7277568353088794,-0.5308873540346734,-0.8781091102855898,-0.053614664043430425,-0.8577439635495505,0.1534534703186418,0.622213290617998
2025-09-22 13:00:00+00:00,-0.7176759807514829,-0.5178407820175145,-0.8756107290413492,-0.037086291000642396,-0.854244913354988,0.1493064408317922,0.6204003010614232
2025-09-22 14:00:00+00:00,-0.7061544722357035,-0.5033476038868802,-0.8728794869705432,-0.019350372279383785,-0.8508631323791144,0.14578262591891847,0.6191014608663257
2025-09-22 15:00:00+00:00,-0.6955808748980861,-0.489849777244239,-0.8707324639185626,-0.0027499713959413604,-0.8477951963896173,0.142189713941307,0.6170007781520664
2025-09-22 16:00:00+00:00,-0.685765455272474,-0.47754160339850715,-0.8674026636851802,0.013114176956220648,-0.8426226176535485,0.12362630120217645,0.6152308392462799
2025-09-22 17:00:00+00:00,-0.6738510651835959,-0.46298014167555285,-0.8641777880946778,0.030850092882201915,-0.8313510552885993,0.10490504399820325,0.618747189601573
2025-09-22 18:00:00+00:00,-0.6617365686063622,-0.44559660549525576,-0.8611145055065954,0.05352498915854766,-0.8247741208082304,0.08897487770963058,0.6251400274484653
2025-09-22 19:00:00+00:00,-0.6479980950677211,-0.4179795365662365,-0.8578420094750079,0.07724437274323791,-0.8154760792743055,0.07524420885944852,0.6349879190519027
2025-09-22 20:00:00+00:00,-0.6285236994370071,-0.39024848626160435,-0.8543806937782331,0.10911764844638892,-0.8139406699241174,0.06116928239599426,0.6441588962949135
2025-09-22 21:00:00+00:00,-0.6078811819055209,-0.35987020754138765,-0.8506724219029037,0.14303694842358292,-0.8062498562867336,0.046723759921701795,0.6449493670774621
2025-09-22 22:00:00+00:00,-0.5891180170735412,-0.3369939580963085,-0.847091217429818,0.17188257067880477,-0.8002070606351105,0.026549068493534816,0.6411943534184734
2025-09-22 23:00:00+00:00,-0.5748702103885335,-0.3244628330337185,-0.8428144385012185,0.18509480242876994,-0.7905233587315412,0.006253520875327485,0.631238278790226
2025-09-23 00:00:00+00:00,-0.5597539078101785,-0.3226564807932505,-0.838534915399216,0.18256997960387492,-0.7801379221938767,-0.01251137783593896,0.6164726919743517
2025-09-23 01:00:00+00:00,-0.5461184597084571,-0.31689142904266043,-0.8355881476764133,0.18659990880174843,-0.7704370503663291,-0.028362263817569306,0.6030290644929763
2025-09-23 02:00:00+00:00,-0.5315827296352458,-0.3110310531888735,-0.8318191807857896,0.19090627177717903,-0.7598654843248905,-0.04473171634526115,0.5909693723250455
