time_utc,5.56x45mm M995,6.8x51mm Hybrid,7.62x39mm AP,7.62x51mm M62,7.62x54R BT,9x19mm PBP,9x39mm BP,盒装挂耳咖啡
2025-09-21 18:00:00+00:00,3627.0,4599.0,2871.0,4767.0,3214.0,1486.0,4744.0,284937.0
2025-09-21 19:00:00+00:00,3627.0,4789.0,2871.0,4767.0,3214.0,1516.0,4809.0,284937.0
2025-09-21 20:00:00+00:00,3627.0,4884.0,2871.0,4767.0,3214.0,1516.0,4744.0,284937.0
2025-09-21 21:00:00+00:00,3692.0,4884.0,2871.0,4767.0,3214.0,1546.0,4939.0,284937.0
2025-09-21 22:00:00+00:00,3562.0,4599.0,2871.0,4767.0,3214.0,1546.0,4614.0,284937.0
2025-09-21 23:00:00+00:00,3432.0,4409.0,2871.0,4667.0,3214.0,1546.0,4354.0,289322.0
2025-09-22 00:00:00+00:00,3432.0,4124.0,2871.0,4567.0,3214.0,1546.0,4094.0,289322.0
2025-09-22 01:00:00+00:00,3367.0,4124.0,2871.0,4567.0,3214.0,1576.0,4159.0,289322.0
2025-09-22 02:00:00+00:00,3367.0,4124.0,2871.0,4567.0,3214.0,1576.0,4159.0,289322.0
2025-09-22 03:00:00+00:00,3367.0,4124.0,2871.0,4567.0,3214.0,1576.0,4289.0,289322.0
2025-09-22 04:00:00+00:00,3367.0,4124.0,2871.0,4567.0,3214.0,1576.0,4354.0,289322.0
2025-09-22 05:00:00+00:00,3367.0,4219.0,2871.0,4567.0,3214.0,1606.0,4354.0,289322.0
2025-09-22 06:00:00+00:00,3367.0,4314.0,2871.0,4567.0,3214.0,1606.0,4679.0,289322.0
2025-09-22 07:00:00+00:00,3367.0,4409.0,2871.0,4667.0,3214.0,1606.0,4744.0,289322.0
2025-09-22 08:00:00+00:00,3432.0,4409.0,2796.0,4767.0,3214.0,1636.0,4744.0,289322.0
2025-09-22 09:00:00+00:00,3432.0,4409.0,2871.0,4767.0,3094.0,1636.0,4679.0,289322.0
2025-09-22 10:00:00+00:00,3432.0,4409.0,2871.0,4767.0,3214.0,1636.0,4614.0,289322.0
2025-09-22 11:00:00+00:00,3432.0,4409.0,2796.0,4767.0,3214.0,1666.0,4549.0,289322.0
2025-09-22 12:00:00+00:00,3432.0,4409.0,2871.0,4767.0,3214.0,1666.0,4549.0,289322.0
2025-09-22 13:00:00+00:00,3432.0,4409.0,2871.0,4767.0,3214.0,1696.0,4614.0,289322.0
2025-09-22 14:00:00+00:00,3432.0,4409.0,2871.0,4767.0,3094.0,1726.0,4679.0,293707.0
2025-09-22 15:00:00+00:00,3432.0,4409.0,2796.0,4767.0,3214.0,1726.0,4679.0,289322.0
2025-09-22 16:00:00+00:00,3432.0,4409.0,2871.0,4767.0,3454.0,1426.0,4679.0,280552.0
2025-09-22 17:00:00+00:00,3432.0,4409.0,2796.0,4767.0,3574.0,1546.0,4679.0,289322.0
2025-09-22 18:00:00+00:00,3497.0,4504.0,2871.0,4767.0,3454.0,1516.0,4744.0,284937.0
2025-09-22 19:00:00+00:00,3562.0,4884.0,2871.0,4767.0,3574.0,1546.0,4939.0,284937.0
2025-09-22 20:00:00+00:00,3692.0,4884.0,2871.0,4767.0,3574.0,1546.0,5004.0,284937.0
2025-09-22 21:00:00+00:00,3692.0,4884.0,2871.0,4767.0,3454.0,1546.0,4939.0,284937.0
2025-09-22 22:00:00+00:00,3562.0,4694.0,2871.0,4767.0,3334.0,1546.0,4679.0,289322.0
2025-09-22 23:00:00+00:00,3432.0,4504.0,2871.0,4667.0,3454.0,1576.0,4354.0,289322.0
2025-09-23 00:00:00+00:00,3432.0,4314.0,2796.0,4567.0,3454.0,1576.0,4159.0,289322.0
2025-09-23 01:00:00+00:00,3367.0,4314.0,2871.0,4567.0,3454.0,1576.0,4224.0,289322.0
2025-09-23 02:00:00+00:00,3367.0,4314.0,2871.0,4567.0,3454.0,1576.0,4224.0,289322.0
2025-09-23 03:00:00+00:00,3302.0,4314.0,2796.0,4567.0,3454.0,1606.0,4224.0,289322.0
2025-09-23 04:00:00+00:00,3367.0,4314.0,2871.0,4567.0,3454.0,1606.0,4224.0,293707.0
2025-09-23 05:00:00+00:00,3302.0,4314.0,2796.0,4567.0,3454.0,1636.0,4419.0,289322.0
2025-09-23 06:00:00+00:00,3367.0,4409.0,2871.0,4567.0,3454.0,1636.0,4679.0,289322.0
2025-09-23 07:00:00+00:00,3367.0,4504.0,2871.0,4767.0,3334.0,1666.0,4744.0,289322.0
2025-09-23 08:00:00+00:00,3367.0,4599.0,2871.0,4767.0,3454.0,1666.0,4744.0,289322.0
2025-09-23 09:00:00+00:00,3367.0,4599.0,2796.0,4767.0,3454.0,1696.0,4679.0,289322.0
2025-09-23 10:00:00+00:00,3302.0,4599.0,2871.0,4767.0,3334.0,1696.0,4549.0,293707.0
2025-09-23 11:00:00+00:00,3367.0,4599.0,2871.0,4767.0,3334.0,1726.0,4549.0,293707.0
2025-09-23 12:00:00+00:00,3367.0,4599.0,2796.0,4767.0,3334.0,1756.0,4549.0,293707.0
2025-09-23 13:00:00+00:00,3367.0,4599.0,2871.0,4767.0,3334.0,1846.0,4549.0,293707.0
2025-09-23 14:00:00+00:00,3302.0,4599.0,2871.0,4767.0,3334.0,1906.0,4614.0,293707.0
2025-09-23 15:00:00+00:00,3367.0,4504.0,2796.0,4767.0,3334.0,1906.0,4679.0,289322.0
2025-09-23 16:00:00+00:00,3432.0,4599.0,2871.0,4767.0,3334.0,1636.0,4679.0,289322.0
2025-09-23 17:00:00+00:00,3432.0,4599.0,2871.0,4767.0,3334.0,1576.0,4744.0,280552.0
2025-09-23 18:00:00+00:00,3432.0,4884.0,2871.0,4867.0,3334.0,1546.0,4744.0,280552.0
2025-09-23 19:00:00+00:00,3562.0,5074.0,2871.0,4867.0,3334.0,1546.0,4874.0,284937.0
2025-09-23 20:00:00+00:00,3627.0,5074.0,2796.0,4867.0,3334.0,1576.0,4939.0,284937.0
2025-09-23 21:00:00+00:00,3692.0,5074.0,2871.0,4867.0,3214.0,1576.0,4874.0,284937.0
2025-09-23 22:00:00+00:00,3562.0,4884.0,2871.0,4867.0,3334.0,1606.0,4679.0,289322.0
2025-09-23 23:00:00+00:00,3497.0,4694.0,2871.0,4767.0,3454.0,1606.0,4289.0,289322.0
2025-09-24 00:00:00+00:00,3432.0,4599.0,2796.0,4567.0,3334.0,1606.0,4224.0,289322.0
2025-09-24 01:00:00+00:00,3432.0,4599.0,2796.0,4567.0,3334.0,1606.0,4224.0,289322.0
2025-09-24 02:00:00+00:00,3367.0,4599.0,2871.0,4567.0,3454.0,1636.0,4224.0,289322.0
2025-09-24 03:00:00+00:00,3367.0,4504.0,2796.0,4567.0,3334.0,1636.0,4224.0,289322.0
2025-09-24 04:00:00+00:00,3367.0,4599.0,2871.0,4567.0,3334.0,1636.0,4224.0,293707.0
2025-09-24 05:00:00+00:00,3367.0,4599.0,2796.0,4567.0,3334.0,1666.0,4549.0,289322.0
2025-09-24 06:00:00+00:00,3367.0,4599.0,2796.0,4767.0,3334.0,1666.0,4744.0,289322.0
2025-09-24 07:00:00+00:00,3367.0,4789.0,2871.0,4867.0,3454.0,1696.0,4809.0,289322.0
2025-09-24 08:00:00+00:00,3432.0,4884.0,2871.0,4867.0,3454.0,1696.0,4809.0,289322.0
2025-09-24 09:00:00+00:00,3432.0,4884.0,2871.0,4767.0,3454.0,1726.0,4744.0,289322.0
2025-09-24 10:00:00+00:00,3432.0,4789.0,2871.0,4867.0,3334.0,1726.0,4614.0,293707.0
2025-09-24 11:00:00+00:00,3432.0,4789.0,2871.0,4767.0,3334.0,1726.0,4549.0,293707.0
2025-09-24 12:00:00+00:00,3432.0,4789.0,2871.0,4867.0,3334.0,1816.0,4549.0,293707.0
2025-09-24 13:00:00+00:00,3367.0,4789.0,2796.0,4867.0,3214.0,1846.0,4614.0,293707.0
2025-09-24 14:00:00+00:00,3432.0,4789.0,2871.0,4867.0,3334.0,1876.0,4614.0,289322.0
2025-09-24 15:00:00+00:00,3432.0,4789.0,2871.0,4867.0,3334.0,1846.0,4614.0,289322.0
2025-09-24 16:00:00+00:00,3432.0,4789.0,2871.0,4867.0,3334.0,1666.0,4679.0,289322.0
2025-09-24 17:00:00+00:00,3497.0,4884.0,2796.0,4867.0,3334.0,1546.0,4744.0,289322.0
2025-09-24 18:00:00+00:00,3627.0,4979.0,2871.0,4867.0,3334.0,1486.0,4809.0,284937.0
2025-09-24 19:00:00+00:00,3692.0,5169.0,2796.0,4867.0,3334.0,1546.0,4809.0,284937.0
2025-09-24 20:00:00+00:00,3692.0,5264.0,2871.0,4867.0,3454.0,1576.0,4809.0,280552.0
2025-09-24 21:00:00+00:00,3692.0,5359.0,2796.0,4867.0,3454.0,1576.0,4809.0,284937.0
2025-09-24 22:00:00+00:00,3562.0,4979.0,2871.0,4767.0,3454.0,1576.0,4549.0,289322.0
2025-09-24 23:00:00+00:00,3562.0,4789.0,2871.0,4767.0,3454.0,1576.0,4159.0,289322.0
2025-09-25 00:00:00+00:00,3432.0,4694.0,2871.0,4567.0,3214.0,1576.0,4159.0,289322.0
2025-09-25 01:00:00+00:00,3432.0,4694.0,2871.0,4467.0,3454.0,1606.0,4224.0,284937.0
2025-09-25 02:00:00+00:00,3432.0,4694.0,2871.0,4567.0,3334.0,1606.0,4224.0,289322.0
2025-09-25 03:00:00+00:00,3432.0,4694.0,2871.0,4567.0,3454.0,1606.0,4224.0,289322.0
2025-09-25 04:00:00+00:00,3432.0,4694.0,2871.0,4667.0,3334.0,1606.0,4224.0,293707.0
2025-09-25 05:00:00+00:00,3432.0,4694.0,2871.0,4667.0,3334.0,1636.0,4354.0,289322.0
2025-09-25 06:00:00+00:00,3432.0,4884.0,2871.0,4667.0,3454.0,1636.0,4679.0,289322.0
2025-09-25 07:00:00+00:00,3432.0,4979.0,2871.0,4867.0,3454.0,1666.0,4744.0,289322.0
2025-09-25 08:00:00+00:00,3562.0,4979.0,2871.0,4867.0,3454.0,1666.0,4744.0,289322.0
2025-09-25 09:00:00+00:00,3562.0,4979.0,2796.0,4867.0,3454.0,1666.0,4679.0,289322.0
2025-09-25 10:00:00+00:00,3497.0,4884.0,2871.0,4867.0,3334.0,1696.0,4549.0,293707.0
2025-09-25 11:00:00+00:00,3497.0,4884.0,2871.0,4767.0,3334.0,1696.0,4484.0,293707.0
2025-09-25 12:00:00+00:00,3497.0,4884.0,2796.0,4767.0,3334.0,1726.0,4549.0,293707.0
2025-09-25 13:00:00+00:00,3562.0,4884.0,2871.0,4767.0,3334.0,1786.0,4549.0,293707.0
2025-09-25 14:00:00+00:00,3562.0,4884.0,2871.0,4867.0,3334.0,1846.0,4549.0,293707.0
2025-09-25 15:00:00+00:00,3562.0,4884.0,2871.0,4867.0,3334.0,1786.0,4549.0,284937.0
2025-09-25 16:00:00+00:00,3562.0,4884.0,2871.0,4867.0,3334.0,1816.0,4549.0,289322.0
2025-09-25 17:00:00+00:00,3562.0,4979.0,2796.0,4867.0,3454.0,1786.0,4549.0,289322.0
2025-09-25 18:00:00+00:00,3562.0,4979.0,2871.0,4867.0,3454.0,1666.0,4679.0,289322.0
2025-09-25 19:00:00+00:00,3562.0,5169.0,2796.0,4867.0,3454.0,1636.0,4744.0,284937.0
2025-09-25 20:00:00+00:00,3562.0,5359.0,2796.0,4867.0,3454.0,1666.0,4744.0,284937.0
2025-09-25 21:00:00+00:00,3562.0,5359.0,2871.0,4767.0,3334.0,1666.0,4744.0,284937.0
2025-09-25 22:00:00+00:00,3627.0,4979.0,2871.0,4867.0,3334.0,1696.0,4484.0,289322.0
2025-09-25 23:00:00+00:00,3432.0,4884.0,2871.0,4767.0,3334.0,1696.0,4224.0,289322.0
2025-09-26 00:00:00+00:00,3432.0,4789.0,2796.0,4667.0,3334.0,1696.0,4094.0,289322.0
2025-09-26 01:00:00+00:00,3432.0,4789.0,2871.0,4667.0,3334.0,1726.0,4159.0,293707.0
2025-09-26 02:00:00+00:00,3367.0,4694.0,2796.0,4667.0,3334.0,1726.0,4159.0,293707.0
2025-09-26 03:00:00+00:00,3367.0,4789.0,2871.0,4667.0,3334.0,1846.0,4094.0,289322.0
2025-09-26 04:00:00+00:00,3367.0,4789.0,2871.0,4667.0,3334.0,1876.0,4094.0,293707.0
2025-09-26 05:00:00+00:00,3367.0,4694.0,2796.0,4667.0,3334.0,1906.0,4159.0,289322.0
2025-09-26 06:00:00+00:00,3432.0,4789.0,2871.0,4767.0,3334.0,1936.0,4419.0,289322.0
2025-09-26 07:00:00+00:00,3432.0,4884.0,2871.0,4867.0,3334.0,1936.0,4614.0,289322.0
2025-09-26 08:00:00+00:00,3432.0,4979.0,2796.0,4867.0,3214.0,1966.0,4614.0,293707.0
2025-09-26 09:00:00+00:00,3432.0,4979.0,2796.0,4767.0,3334.0,1966.0,4549.0,293707.0
2025-09-26 10:00:00+00:00,3367.0,4884.0,2721.0,4867.0,3334.0,1996.0,4484.0,293707.0
2025-09-26 11:00:00+00:00,3302.0,4884.0,2871.0,4867.0,3334.0,1996.0,4419.0,293707.0
2025-09-26 12:00:00+00:00,3302.0,4884.0,2796.0,4867.0,3334.0,1996.0,4419.0,293707.0
2025-09-26 13:00:00+00:00,3302.0,4884.0,2871.0,4867.0,3334.0,1996.0,4419.0,293707.0
2025-09-26 14:00:00+00:00,3302.0,4884.0,2871.0,4867.0,3334.0,2026.0,4419.0,289322.0
2025-09-26 15:00:00+00:00,3302.0,4884.0,2871.0,4867.0,3334.0,2026.0,4419.0,280552.0
2025-09-26 16:00:00+00:00,3367.0,4884.0,2871.0,4867.0,3334.0,1726.0,4484.0,284937.0
2025-09-26 17:00:00+00:00,3432.0,4979.0,2871.0,4767.0,3334.0,1756.0,4549.0,289322.0
2025-09-26 18:00:00+00:00,3432.0,5074.0,2871.0,4867.0,3334.0,1696.0,4614.0,289322.0
2025-09-26 19:00:00+00:00,3432.0,5264.0,2871.0,4867.0,3334.0,1636.0,4614.0,284937.0
2025-09-26 20:00:00+00:00,3497.0,5359.0,2871.0,4867.0,3334.0,1666.0,4679.0,284937.0
2025-09-26 21:00:00+00:00,3497.0,5359.0,2871.0,4867.0,3334.0,1696.0,4679.0,284937.0
2025-09-26 22:00:00+00:00,3497.0,5264.0,2796.0,4867.0,3334.0,1696.0,4549.0,289322.0
2025-09-26 23:00:00+00:00,3302.0,4884.0,2871.0,4867.0,3334.0,1726.0,4159.0,289322.0
2025-09-27 00:00:00+00:00,3237.0,4789.0,2871.0,4867.0,3214.0,1756.0,4159.0,284937.0
2025-09-27 01:00:00+00:00,3237.0,4789.0,2796.0,4767.0,3334.0,1816.0,4159.0,289322.0
2025-09-27 02:00:00+00:00,3237.0,4789.0,2871.0,4767.0,3334.0,1846.0,4159.0,289322.0
2025-09-27 03:00:00+00:00,3237.0,4789.0,2796.0,4867.0,3214.0,1876.0,4159.0,293707.0
2025-09-27 04:00:00+00:00,3237.0,4789.0,2871.0,4867.0,3334.0,1906.0,4159.0,293707.0
2025-09-27 05:00:00+00:00,3237.0,4789.0,2871.0,4867.0,3334.0,1936.0,4289.0,289322.0
2025-09-27 06:00:00+00:00,3237.0,4789.0,2796.0,4867.0,3334.0,1966.0,4614.0,289322.0
2025-09-27 07:00:00+00:00,3237.0,4979.0,2796.0,4867.0,3334.0,1966.0,4679.0,289322.0
2025-09-27 08:00:00+00:00,3237.0,4979.0,2871.0,4967.0,3334.0,1996.0,4614.0,293707.0
2025-09-27 09:00:00+00:00,3302.0,4979.0,2871.0,4967.0,3334.0,1996.0,4679.0,293707.0
2025-09-27 10:00:00+00:00,3302.0,4884.0,2871.0,4867.0,3334.0,1966.0,4549.0,293707.0
2025-09-27 11:00:00+00:00,3237.0,4884.0,2871.0,4867.0,3334.0,1936.0,4484.0,293707.0
2025-09-27 12:00:00+00:00,3302.0,4884.0,2871.0,4867.0,3214.0,1906.0,4484.0,289322.0
2025-09-27 13:00:00+00:00,3302.0,4884.0,2871.0,4867.0,3334.0,1906.0,4484.0,293707.0
2025-09-27 14:00:00+00:00,3432.0,4979.0,2796.0,4867.0,3214.0,1816.0,4484.0,293707.0
2025-09-27 15:00:00+00:00,3432.0,4979.0,2871.0,4867.0,3334.0,1846.0,4484.0,289322.0
2025-09-27 16:00:00+00:00,3432.0,4979.0,2871.0,4867.0,3454.0,1606.0,4484.0,289322.0
2025-09-27 17:00:00+00:00,3562.0,4979.0,2871.0,4967.0,3694.0,1546.0,4549.0,289322.0
2025-09-27 18:00:00+00:00,3562.0,5074.0,2796.0,4967.0,3694.0,1546.0,4614.0,289322.0
2025-09-27 19:00:00+00:00,3692.0,5264.0,2871.0,4967.0,3574.0,1546.0,4679.0,284937.0
2025-09-27 20:00:00+00:00,3692.0,5359.0,2871.0,4967.0,3574.0,1576.0,4679.0,280552.0
2025-09-27 21:00:00+00:00,3757.0,5359.0,2871.0,5067.0,3574.0,1576.0,4679.0,284937.0
2025-09-27 22:00:00+00:00,3627.0,5074.0,2871.0,4967.0,3574.0,1576.0,4419.0,289322.0
2025-09-27 23:00:00+00:00,3432.0,4884.0,2796.0,4867.0,3454.0,1576.0,4224.0,289322.0
2025-09-28 00:00:00+00:00,3432.0,4789.0,2871.0,4767.0,3574.0,1576.0,4159.0,289322.0
2025-09-28 01:00:00+00:00,3432.0,4789.0,2796.0,4767.0,3454.0,1606.0,4159.0,289322.0
2025-09-28 02:00:00+00:00,3432.0,4789.0,2796.0,4767.0,3454.0,1606.0,4159.0,293707.0
2025-09-28 03:00:00+00:00,3432.0,4789.0,2871.0,4767.0,3574.0,1606.0,4159.0,289322.0
2025-09-28 04:00:00+00:00,3432.0,4789.0,2796.0,4767.0,3574.0,1606.0,4159.0,293707.0
2025-09-28 05:00:00+00:00,3432.0,4884.0,2871.0,4767.0,3574.0,1606.0,4224.0,289322.0
2025-09-28 06:00:00+00:00,3432.0,4979.0,2796.0,4767.0,3574.0,1636.0,4549.0,289322.0
2025-09-28 07:00:00+00:00,3432.0,5074.0,2871.0,4867.0,3574.0,1636.0,4614.0,289322.0
2025-09-28 08:00:00+00:00,3497.0,5074.0,2796.0,4967.0,3694.0,1636.0,4614.0,293707.0
2025-09-28 09:00:00+00:00,3562.0,4979.0,2871.0,4967.0,3694.0,1666.0,4614.0,293707.0
2025-09-28 10:00:00+00:00,3497.0,4979.0,2871.0,4867.0,3574.0,1666.0,4419.0,293707.0
2025-09-28 11:00:00+00:00,3497.0,4979.0,2946.0,4867.0,3574.0,1666.0,4419.0,293707.0
2025-09-28 12:00:00+00:00,3497.0,4884.0,3021.0,4767.0,3574.0,1666.0,4484.0,293707.0
2025-09-28 13:00:00+00:00,3562.0,4979.0,3021.0,4867.0,3574.0,1696.0,4484.0,293707.0
2025-09-28 14:00:00+00:00,3562.0,4979.0,3021.0,4967.0,3574.0,1696.0,4484.0,293707.0
2025-09-28 15:00:00+00:00,3562.0,4979.0,2946.0,4867.0,3574.0,1696.0,4419.0,289322.0
2025-09-28 16:00:00+00:00,3562.0,4979.0,3021.0,4967.0,3574.0,1516.0,4484.0,289322.0
2025-09-28 17:00:00+00:00,3562.0,4979.0,3021.0,4967.0,3694.0,1516.0,4614.0,289322.0
2025-09-28 18:00:00+00:00,3562.0,5074.0,3021.0,4967.0,3694.0,1486.0,4614.0,289322.0
2025-09-28 19:00:00+00:00,3627.0,5169.0,2946.0,4867.0,3574.0,1516.0,4614.0,284937.0
2025-09-28 20:00:00+00:00,3627.0,5264.0,3021.0,5067.0,3694.0,1546.0,4679.0,284937.0
2025-09-28 21:00:00+00:00,3627.0,5359.0,3021.0,5067.0,3454.0,1546.0,4679.0,284937.0
2025-09-28 22:00:00+00:00,3627.0,5169.0,3021.0,4967.0,3574.0,1546.0,4419.0,289322.0
2025-09-28 23:00:00+00:00,3562.0,4979.0,2946.0,4867.0,3694.0,1546.0,4094.0,289322.0
2025-09-29 00:00:00+00:00,3432.0,4884.0,2871.0,4867.0,3574.0,1546.0,4159.0,289322.0
2025-09-29 01:00:00+00:00,3432.0,4884.0,3021.0,4867.0,3574.0,1546.0,4159.0,293707.0
2025-09-29 02:00:00+00:00,3432.0,4884.0,2946.0,4867.0,3574.0,1576.0,4159.0,293707.0
2025-09-29 03:00:00+00:00,3432.0,4884.0,3021.0,4867.0,3574.0,1576.0,4159.0,293707.0
2025-09-29 04:00:00+00:00,3432.0,4884.0,3021.0,4867.0,3574.0,1576.0,4094.0,293707.0
2025-09-29 05:00:00+00:00,3367.0,4884.0,3021.0,4867.0,3574.0,1576.0,4224.0,293707.0
2025-09-29 06:00:00+00:00,3432.0,4979.0,3021.0,4767.0,3454.0,1606.0,4484.0,293707.0
2025-09-29 07:00:00+00:00,3562.0,4979.0,3021.0,4867.0,3574.0,1606.0,4614.0,293707.0
2025-09-29 08:00:00+00:00,3562.0,5074.0,3021.0,4967.0,3574.0,1606.0,4614.0,293707.0
2025-09-29 09:00:00+00:00,3562.0,5074.0,2946.0,4967.0,3574.0,1606.0,4614.0,293707.0
2025-09-29 10:00:00+00:00,3562.0,4979.0,2946.0,4967.0,3574.0,1606.0,4419.0,293707.0
2025-09-29 11:00:00+00:00,3497.0,4979.0,3021.0,4967.0,3574.0,1636.0,4419.0,293707.0
2025-09-29 12:00:00+00:00,3562.0,4979.0,3021.0,4967.0,3574.0,1636.0,4354.0,293707.0
2025-09-29 13:00:00+00:00,3497.0,4979.0,3021.0,4967.0,3574.0,1666.0,4419.0,293707.0
2025-09-29 14:00:00+00:00,3497.0,4979.0,2946.0,4967.0,3454.0,1666.0,4419.0,293707.0
2025-09-29 15:00:00+00:00,3562.0,4979.0,2946.0,4967.0,3574.0,1666.0,4484.0,293707.0
2025-09-29 16:00:00+00:00,3562.0,5074.0,3021.0,4967.0,3574.0,1516.0,4549.0,293707.0
2025-09-29 17:00:00+00:00,3627.0,5074.0,3021.0,5067.0,3574.0,1516.0,4614.0,293707.0
2025-09-29 18:00:00+00:00,3627.0,5264.0,3021.0,5067.0,3694.0,1486.0,4614.0,293707.0
2025-09-29 19:00:00+00:00,3692.0,5359.0,3021.0,5067.0,3694.0,1516.0,4679.0,293707.0
2025-09-29 20:00:00+00:00,3692.0,5359.0,2946.0,5267.0,3694.0,1516.0,4809.0,293707.0
2025-09-29 21:00:00+00:00,3757.0,5359.0,3021.0,5367.0,3694.0,1516.0,4744.0,293707.0
2025-09-29 22:00:00+00:00,3627.0,5074.0,3021.0,5167.0,3694.0,1516.0,4484.0,293707.0
2025-09-29 23:00:00+00:00,3497.0,4979.0,2946.0,4867.0,3454.0,1546.0,4094.0,293707.0
2025-09-30 00:00:00+00:00,3432.0,4789.0,2946.0,4867.0,3574.0,1546.0,4094.0,333172.0
2025-09-30 01:00:00+00:00,3497.0,4884.0,2946.0,4867.0,3574.0,1546.0,4094.0,337557.0
2025-09-30 02:00:00+00:00,3497.0,4884.0,2946.0,4867.0,3574.0,1546.0,4159.0,337557.0
2025-09-30 03:00:00+00:00,3497.0,4884.0,3021.0,4867.0,3574.0,1546.0,4159.0,341942.0
2025-09-30 04:00:00+00:00,3497.0,4884.0,3021.0,4867.0,3574.0,1576.0,4159.0,341942.0
2025-09-30 05:00:00+00:00,3497.0,4884.0,2946.0,4867.0,3574.0,1576.0,4224.0,341942.0
2025-09-30 06:00:00+00:00,3497.0,4884.0,3021.0,4867.0,3574.0,1576.0,4549.0,341942.0
2025-09-30 07:00:00+00:00,3497.0,5074.0,3021.0,4967.0,3574.0,1606.0,4549.0,341942.0
2025-09-30 08:00:00+00:00,3497.0,5074.0,2946.0,5067.0,3694.0,1606.0,4614.0,346327.0
2025-09-30 09:00:00+00:00,3497.0,4979.0,2946.0,5067.0,3694.0,1606.0,4549.0,346327.0
2025-09-30 10:00:00+00:00,3432.0,4884.0,2946.0,4967.0,3574.0,1636.0,4484.0,346327.0
2025-09-30 11:00:00+00:00,3367.0,4979.0,2946.0,4967.0,3574.0,1636.0,4419.0,350712.0
2025-09-30 12:00:00+00:00,3367.0,4979.0,2946.0,4967.0,3574.0,1666.0,4419.0,350712.0
2025-09-30 13:00:00+00:00,3302.0,4979.0,2946.0,4967.0,3574.0,1666.0,4419.0,350712.0
2025-09-30 14:00:00+00:00,3432.0,4979.0,2946.0,4967.0,3574.0,1696.0,4354.0,350712.0
2025-09-30 15:00:00+00:00,3432.0,4979.0,2871.0,4967.0,3574.0,1696.0,4484.0,350712.0
2025-09-30 16:00:00+00:00,3432.0,4979.0,2946.0,4967.0,3454.0,1456.0,4549.0,350712.0
2025-09-30 17:00:00+00:00,3497.0,4979.0,3021.0,5067.0,3574.0,1486.0,4614.0,355097.0
2025-09-30 18:00:00+00:00,3497.0,5074.0,3021.0,5067.0,3694.0,1486.0,4744.0,355097.0
2025-09-30 19:00:00+00:00,3627.0,5074.0,3021.0,5267.0,3694.0,1516.0,4874.0,355097.0
2025-09-30 20:00:00+00:00,3692.0,5264.0,3021.0,5367.0,3694.0,1546.0,4939.0,355097.0
2025-09-30 21:00:00+00:00,3692.0,5359.0,3021.0,5367.0,3574.0,1546.0,4809.0,355097.0
2025-09-30 22:00:00+00:00,3627.0,5264.0,3021.0,5267.0,3574.0,1546.0,4614.0,355097.0
2025-09-30 23:00:00+00:00,3432.0,4979.0,2946.0,4967.0,3574.0,1546.0,4224.0,355097.0
2025-10-01 00:00:00+00:00,3302.0,4884.0,2946.0,4967.0,3574.0,1576.0,4159.0,355097.0
2025-10-01 01:00:00+00:00,3302.0,4884.0,2946.0,4967.0,3574.0,1576.0,4159.0,337557.0
2025-10-01 02:00:00+00:00,3302.0,4884.0,2946.0,4967.0,3574.0,1576.0,4159.0,337557.0
2025-10-01 03:00:00+00:00,3302.0,4884.0,2946.0,4967.0,3574.0,1606.0,4224.0,341942.0
2025-10-01 04:00:00+00:00,3302.0,4789.0,2946.0,4967.0,3574.0,1606.0,4159.0,341942.0
2025-10-01 05:00:00+00:00,3302.0,4884.0,2946.0,4967.0,3574.0,1636.0,4224.0,341942.0
2025-10-01 06:00:00+00:00,3302.0,4884.0,2946.0,4967.0,3574.0,1636.0,4614.0,341942.0
2025-10-01 07:00:00+00:00,3302.0,4979.0,2946.0,4967.0,3574.0,1666.0,4614.0,341942.0
2025-10-01 08:00:00+00:00,3302.0,5074.0,2871.0,5067.0,3694.0,1666.0,4744.0,346327.0
2025-10-01 09:00:00+00:00,3302.0,5074.0,2871.0,5067.0,3694.0,1696.0,4679.0,346327.0
2025-10-01 10:00:00+00:00,3302.0,4979.0,2946.0,4967.0,3574.0,1696.0,4484.0,346327.0
2025-10-01 11:00:00+00:00,3302.0,4979.0,2946.0,4967.0,3574.0,1696.0,4419.0,346327.0
2025-10-01 12:00:00+00:00,3302.0,4979.0,2946.0,4967.0,3574.0,1696.0,4419.0,346327.0
2025-10-01 13:00:00+00:00,3302.0,4979.0,2946.0,4967.0,3574.0,1696.0,4419.0,350712.0
2025-10-01 14:00:00+00:00,3367.0,4979.0,2946.0,4967.0,3694.0,1726.0,4419.0,350712.0
2025-10-01 15:00:00+00:00,3367.0,4979.0,2946.0,4967.0,3694.0,1696.0,4419.0,350712.0
2025-10-01 16:00:00+00:00,3562.0,4979.0,2946.0,4967.0,3694.0,1396.0,4484.0,350712.0
2025-10-01 17:00:00+00:00,3627.0,5074.0,2946.0,4967.0,3694.0,1456.0,4679.0,350712.0
2025-10-01 18:00:00+00:00,3757.0,5074.0,2871.0,5067.0,3574.0,1486.0,4679.0,350712.0
2025-10-01 19:00:00+00:00,3757.0,5169.0,2946.0,5167.0,3694.0,1486.0,4744.0,350712.0
2025-10-01 20:00:00+00:00,3757.0,5359.0,2871.0,5267.0,3574.0,1486.0,4809.0,350712.0
2025-10-01 21:00:00+00:00,3757.0,5359.0,2946.0,5367.0,3694.0,1486.0,4809.0,350712.0
