time_utc,6.8x51mm Hybrid,7.62x51mm M62,7.62x54R BT,5.8x42mm DVC12,5.7x28mm SS190,7.62x39mm AP,9x39mm BP,4.6x30mm AP SX,12.7x55mm PS12B,5.56x45mm M995
2025-09-21 18:00:00+00:00,,,,,,,,,,
2025-09-21 19:00:00+00:00,,,,,,,,,,
2025-09-21 20:00:00+00:00,,,,,,,,,,
2025-09-21 21:00:00+00:00,,,,,,,,,,
2025-09-21 22:00:00+00:00,,,,,,,,,,
2025-09-21 23:00:00+00:00,,,,,,,,,,
2025-09-22 00:00:00+00:00,,,,,,,,,,
2025-09-22 01:00:00+00:00,,,,,,,,,,
2025-09-22 02:00:00+00:00,,,,,,,,,,
2025-09-22 03:00:00+00:00,,,,,,,,,,
2025-09-22 04:00:00+00:00,,,,,,,,,,
2025-09-22 05:00:00+00:00,,,,,,,,,,
2025-09-22 06:00:00+00:00,,,,,,,,,,
2025-09-22 07:00:00+00:00,,,,,,,,,,
2025-09-22 08:00:00+00:00,,,,,,,,,,
2025-09-22 09:00:00+00:00,,,,,,,,,,
2025-09-22 10:00:00+00:00,,,,,,,,,,
2025-09-22 11:00:00+00:00,-0.8506310604442644,-0.5888085919576375,-0.15041420939937156,-0.5866932746749639,-0.47944662591684223,-0.2192645048246559,-0.589809811505183,-0.7173037513984929,-0.7971727281278363,-0.9467345651414455
2025-09-22 12:00:00+00:00,-0.8421499806220563,-0.5396052208404795,-0.1408590424535508,-0.5788011571600877,-0.47911186411062673,-0.20498001542094793,-0.5819916048655089,-0.7193199220638219,-0.7972339748035081,-0.9441250665945305
2025-09-22 13:00:00+00:00,-0.8347300123682904,-0.49805824509174623,-0.13245323570650241,-0.5580412751520124,-0.4841236280185762,-0.1924500897298725,-0.5656876693007132,-0.6907775118069052,-0.719375664209868,-0.9418806228028698
2025-09-22 14:00:00+00:00,-0.706276843364141,-0.3155352113724061,-0.44854896304472464,-0.42089289709007877,-0.3699032428767749,-0.12373764497478584,-0.4062260723213439,-0.48698105320555407,-0.44750473126150436,-0.8248941128205214
