time_utc,6.8x51mm Hybrid,7.62x51mm M62,7.62x54R BT,5.8x42mm DVC12,5.7x28mm SS190,7.62x39mm AP,9x39mm BP,4.6x30mm AP SX,12.7x55mm PS12B,5.56x45mm M995
2025-09-21 18:00:00+00:00,,,,,,,,,,
2025-09-21 19:00:00+00:00,,,,,,,,,,
2025-09-21 20:00:00+00:00,,,,,,,,,,
2025-09-21 21:00:00+00:00,,,,,,,,,,
2025-09-21 22:00:00+00:00,,,,,,,,,,
2025-09-21 23:00:00+00:00,,,,,,,,,,
2025-09-22 00:00:00+00:00,,,,,,,,,,
2025-09-22 01:00:00+00:00,,,,,,,,,,
2025-09-22 02:00:00+00:00,,,,,,,,,,
2025-09-22 03:00:00+00:00,,,,,,,,,,
2025-09-22 04:00:00+00:00,,,,,,,,,,
2025-09-22 05:00:00+00:00,,,,,,,,,,
2025-09-22 06:00:00+00:00,,,,,,,,,,
2025-09-22 07:00:00+00:00,,,,,,,,,,
2025-09-22 08:00:00+00:00,,,,,,,,,,
2025-09-22 09:00:00+00:00,,,,,,,,,,
2025-09-22 10:00:00+00:00,,,,,,,,,,
2025-09-22 11:00:00+00:00,,,,,,,,,,
2025-09-22 12:00:00+00:00,,,,,,,,,,
2025-09-22 13:00:00+00:00,,,,,,,,,,
2025-09-22 14:00:00+00:00,,,,,,,,,,
2025-09-22 15:00:00+00:00,,,,,,,,,,
2025-09-22 16:00:00+00:00,,,,,,,,,,
2025-09-22 17:00:00+00:00,,,,,,,,,,
2025-09-22 18:00:00+00:00,,,,,,,,,,
2025-09-22 19:00:00+00:00,,,,,,,,,,
2025-09-22 20:00:00+00:00,,,,,,,,,,
2025-09-22 21:00:00+00:00,,,,,,,,,,
2025-09-22 22:00:00+00:00,,,,,,,,,,
2025-09-22 23:00:00+00:00,,,,,,,,,,
2025-09-23 00:00:00+00:00,,,,,,,,,,
2025-09-23 01:00:00+00:00,,,,,,,,,,
2025-09-23 02:00:00+00:00,,,,,,,,,,
2025-09-23 03:00:00+00:00,,,,,,,,,,
